timestamp,requests
0.5,0
1.5,0
2.5,0
3.5,0
4.5,0
5.5,0
6.5,0
7.5,0
8.5,0
9.5,0
10.5,0
11.5,1
12.5,1
13.5,1
14.5,1
15.5,1
16.5,1
17.5,1
18.5,1
19.5,1
20.5,1
21.5,1
22.5,1
23.5,1
24.5,1
25.5,1
26.5,1
27.5,1
28.5,1
29.5,1
30.5,1
31.5,2
32.5,2
33.5,2
34.5,2
35.5,2
36.5,2
37.5,2
38.5,2
39.5,2
40.5,2
41.5,2
42.5,2
43.5,2
44.5,2
45.5,2
46.5,2
47.5,2
48.5,2
49.5,2
50.5,2
51.5,3
52.5,3
53.5,3
54.5,3
55.5,3
56.5,3
57.5,3
58.5,3
59.5,3
60.5,3
61.5,3
62.5,3
63.5,3
64.5,3
65.5,3
66.5,3
67.5,3
68.5,3
69.5,3
70.5,3
71.5,3
72.5,4
73.5,4
74.5,4
75.5,4
76.5,4
77.5,4
78.5,4
79.5,4
80.5,4
81.5,4
82.5,4
83.5,4
84.5,4
85.5,4
86.5,4
87.5,4
88.5,4
89.5,4
90.5,4
91.5,4
92.5,5
93.5,5
94.5,5
95.5,5
96.5,5
97.5,5
98.5,5
99.5,5
100.5,5
101.5,5
102.5,5
103.5,5
104.5,5
105.5,5
106.5,5
107.5,5
108.5,5
109.5,5
110.5,5
111.5,5
112.5,6
113.5,6
114.5,6
115.5,6
116.5,6
117.5,6
118.5,6
119.5,6
120.5,6
121.5,6
122.5,6
123.5,6
124.5,6
125.5,6
126.5,6
127.5,6
128.5,6
129.5,6
130.5,6
131.5,6
132.5,6
133.5,7
134.5,7
135.5,7
136.5,7
137.5,7
138.5,7
139.5,7
140.5,7
141.5,7
142.5,7
143.5,7
144.5,7
145.5,7
146.5,7
147.5,7
148.5,7
149.5,7
150.5,7
151.5,7
152.5,7
153.5,8
154.5,8
155.5,8
156.5,8
157.5,8
158.5,8
159.5,8
160.5,8
161.5,8
162.5,8
163.5,8
164.5,8
165.5,8
166.5,8
167.5,8
168.5,8
169.5,8
170.5,8
171.5,8
172.5,8
173.5,8
174.5,9
175.5,9
176.5,9
177.5,9
178.5,9
179.5,9
180.5,9
181.5,9
182.5,9
183.5,9
184.5,9
185.5,9
186.5,9
187.5,9
188.5,9
189.5,9
190.5,9
191.5,9
192.5,9
193.5,9
194.5,10
195.5,10
196.5,10
197.5,10
198.5,10
199.5,10
200.5,10
201.5,10
202.5,10
203.5,10
204.5,10
205.5,10
206.5,10
207.5,10
208.5,10
209.5,10
210.5,10
211.5,10
212.5,10
213.5,10
214.5,11
215.5,11
216.5,11
217.5,11
218.5,11
219.5,11
220.5,11
221.5,11
222.5,11
223.5,11
224.5,11
225.5,11
226.5,11
227.5,11
228.5,11
229.5,11
230.5,11
231.5,11
232.5,11
233.5,11
234.5,11
235.5,12
236.5,12
237.5,12
238.5,12
239.5,12
240.5,12
241.5,12
242.5,12
243.5,12
244.5,12
245.5,12
246.5,12
247.5,12
248.5,12
249.5,12
250.5,12
251.5,12
252.5,12
253.5,12
254.5,12
255.5,13
256.5,13
257.5,13
258.5,13
259.5,13
260.5,13
261.5,13
262.5,13
263.5,13
264.5,13
265.5,13
266.5,13
267.5,13
268.5,13
269.5,13
270.5,13
271.5,13
272.5,13
273.5,13
274.5,13
275.5,14
276.5,14
277.5,14
278.5,14
279.5,14
280.5,14
