timestamp,requests
0.5,0
1.5,0
2.5,0
3.5,0
4.5,0
5.5,0
6.5,0
7.5,0
8.5,1
9.5,1
10.5,1
11.5,1
12.5,1
13.5,1
14.5,1
15.5,1
16.5,1
17.5,1
18.5,1
19.5,1
20.5,1
21.5,1
22.5,1
23.5,2
24.5,2
25.5,2
26.5,2
27.5,2
28.5,2
29.5,2
30.5,2
31.5,2
32.5,2
33.5,2
34.5,2
35.5,2
36.5,2
37.5,2
38.5,2
39.5,3
40.5,3
41.5,3
42.5,3
43.5,3
44.5,3
45.5,3
46.5,3
47.5,3
48.5,3
49.5,3
50.5,3
51.5,3
52.5,3
53.5,3
54.5,4
55.5,4
56.5,4
57.5,4
58.5,4
59.5,4
60.5,4
61.5,4
62.5,4
63.5,4
64.5,4
65.5,4
66.5,4
67.5,4
68.5,4
69.5,5
70.5,5
71.5,5
72.5,5
73.5,5
74.5,5
75.5,5
76.5,5
77.5,5
78.5,5
79.5,5
80.5,5
81.5,5
82.5,5
83.5,5
84.5,6
85.5,6
86.5,6
87.5,6
88.5,6
89.5,6
90.5,6
91.5,6
92.5,6
93.5,6
94.5,6
95.5,6
96.5,6
97.5,6
98.5,6
99.5,7
100.5,7
101.5,7
102.5,7
103.5,7
104.5,7
105.5,7
106.5,7
107.5,7
108.5,7
109.5,7
110.5,7
111.5,7
112.5,7
113.5,7
114.5,7
115.5,8
116.5,8
117.5,8
118.5,8
119.5,8
120.5,8
121.5,8
122.5,8
123.5,8
124.5,8
125.5,8
126.5,8
127.5,8
128.5,8
129.5,8
130.5,9
131.5,9
132.5,9
133.5,9
134.5,9
135.5,9
136.5,9
137.5,9
138.5,9
139.5,9
140.5,9
141.5,9
142.5,9
143.5,9
144.5,9
145.5,10
146.5,10
147.5,10
148.5,10
149.5,10
150.5,10
151.5,10
152.5,10
153.5,10
154.5,10
155.5,10
156.5,10
157.5,10
158.5,10
159.5,10
160.5,11
161.5,11
162.5,11
163.5,11
164.5,11
165.5,11
166.5,11
167.5,11
168.5,11
169.5,11
170.5,11
171.5,11
172.5,11
173.5,11
174.5,11
175.5,12
176.5,12
177.5,12
178.5,12
179.5,12
180.5,12
181.5,12
182.5,12
183.5,12
184.5,12
185.5,12
186.5,12
187.5,12
188.5,12
189.5,12
190.5,12
191.5,13
192.5,13
193.5,13
194.5,13
195.5,13
196.5,13
197.5,13
198.5,13
199.5,13
200.5,13
201.5,13
202.5,13
203.5,13
204.5,13
205.5,13
206.5,14
207.5,14
208.5,14
209.5,14
210.5,14
211.5,14
212.5,14
213.5,14
214.5,14
215.5,14
216.5,14
217.5,14
218.5,14
219.5,14
220.5,14
221.5,15
222.5,15
223.5,15
224.5,15
225.5,15
226.5,15
227.5,15
228.5,15
229.5,15
230.5,15
231.5,15
232.5,15
233.5,15
234.5,15
235.5,15
236.5,16
237.5,16
238.5,16
239.5,16
240.5,16
241.5,16
242.5,16
243.5,16
244.5,16
245.5,16
246.5,16
247.5,16
248.5,16
249.5,16
250.5,16
251.5,17
252.5,17
253.5,17
254.5,17
255.5,17
256.5,17
257.5,17
258.5,17
259.5,17
260.5,17
261.5,17
262.5,17
263.5,17
264.5,17
265.5,17
266.5,17
267.5,18
268.5,18
269.5,18
270.5,18
271.5,18
272.5,18
273.5,18
274.5,18
275.5,18
276.5,18
277.5,18
278.5,18
279.5,18
280.5,18
