timestamp,requests
0.5,80
1.5,80
2.5,80
3.5,80
4.5,80
5.5,80
6.5,80
7.5,80
8.5,80
9.5,80
10.5,80
11.5,80
12.5,80
13.5,80
14.5,80
15.5,80
16.5,80
17.5,80
18.5,80
19.5,80
20.5,80
21.5,80
22.5,80
23.5,80
24.5,80
25.5,80
26.5,80
27.5,80
28.5,80
29.5,80
30.5,80
31.5,80
32.5,80
33.5,80
34.5,80
35.5,80
36.5,80
37.5,80
38.5,80
39.5,80
40.5,80
41.5,80
42.5,80
43.5,80
44.5,80
45.5,80
46.5,80
47.5,80
48.5,80
49.5,80
50.5,80
51.5,80
52.5,80
53.5,80
54.5,80
55.5,80
56.5,80
57.5,80
58.5,80
59.5,80
60.5,80
61.5,80
62.5,80
63.5,80
64.5,80
65.5,80
66.5,80
67.5,80
68.5,80
69.5,80
70.5,80
71.5,80
72.5,80
73.5,80
74.5,80
75.5,80
76.5,80
77.5,80
78.5,80
79.5,80
80.5,80
81.5,80
82.5,80
83.5,80
84.5,80
85.5,80
86.5,80
87.5,80
88.5,80
89.5,80
90.5,80
91.5,80
92.5,80
93.5,80
94.5,80
95.5,80
96.5,80
97.5,80
98.5,80
99.5,80
100.5,80
101.5,80
102.5,80
103.5,80
104.5,80
105.5,80
106.5,80
107.5,80
108.5,80
109.5,80
110.5,80
111.5,80
112.5,80
113.5,80
114.5,80
115.5,80
116.5,80
117.5,80
118.5,80
119.5,80
120.5,80
121.5,80
122.5,80
123.5,80
124.5,80
125.5,80
126.5,80
127.5,80
128.5,80
129.5,80
130.5,80
131.5,80
132.5,80
133.5,80
134.5,80
135.5,80
136.5,80
137.5,80
138.5,80
139.5,80
140.5,80
141.5,80
142.5,80
143.5,80
144.5,80
145.5,80
146.5,80
147.5,80
148.5,80
149.5,80
150.5,80
151.5,80
152.5,80
153.5,80
154.5,80
155.5,80
156.5,80
157.5,80
158.5,80
159.5,80
160.5,80
161.5,80
162.5,80
163.5,80
164.5,80
165.5,80
166.5,80
167.5,80
168.5,80
169.5,80
170.5,80
171.5,80
172.5,80
173.5,80
174.5,80
175.5,80
176.5,80
177.5,80
178.5,80
179.5,80
180.5,80
181.5,80
182.5,80
183.5,80
184.5,80
185.5,80
186.5,80
187.5,80
188.5,80
189.5,80
190.5,80
191.5,80
192.5,80
193.5,80
194.5,80
195.5,80
196.5,80
197.5,80
198.5,80
199.5,80
200.5,80
201.5,80
202.5,80
203.5,80
204.5,80
205.5,80
206.5,80
207.5,80
208.5,80
209.5,80
210.5,80
211.5,80
212.5,80
213.5,80
214.5,80
215.5,80
216.5,80
217.5,80
218.5,80
219.5,80
220.5,80
221.5,80
222.5,80
223.5,80
224.5,80
225.5,80
226.5,80
227.5,80
228.5,80
229.5,80
230.5,80
231.5,80
232.5,80
233.5,80
234.5,80
235.5,80
236.5,80
237.5,80
238.5,80
239.5,80
240.5,80
241.5,80
242.5,80
243.5,80
244.5,80
245.5,80
246.5,80
247.5,80
248.5,80
249.5,80
250.5,80
251.5,80
252.5,80
253.5,80
254.5,80
255.5,80
256.5,80
257.5,80
258.5,80
259.5,80
260.5,80
261.5,80
262.5,80
263.5,80
264.5,80
265.5,80
266.5,80
267.5,80
268.5,80
269.5,80
270.5,80
271.5,80
272.5,80
273.5,80
274.5,80
275.5,80
276.5,80
277.5,80
278.5,80
279.5,80
280.5,80
281.5,80
282.5,80
283.5,80
284.5,80
285.5,80
286.5,80
287.5,80
288.5,80
289.5,80
290.5,80
291.5,80
292.5,80
293.5,80
294.5,80
295.5,80
296.5,80
297.5,80
298.5,80
299.5,80
300.5,80
301.5,80
302.5,80
303.5,80
304.5,80
305.5,80
306.5,80
307.5,80
308.5,80
309.5,80
310.5,80
311.5,80
312.5,80
313.5,80
314.5,80
315.5,80
316.5,80
317.5,80
318.5,80
319.5,80
320.5,80
321.5,80
322.5,80
323.5,80
324.5,80
325.5,80
326.5,80
327.5,80
328.5,80
329.5,80
330.5,80
331.5,80
332.5,80
333.5,80
334.5,80
335.5,80
336.5,80
337.5,80
338.5,80
339.5,80
340.5,80
341.5,80
342.5,80
343.5,80
344.5,80
345.5,80
346.5,80
347.5,80
348.5,80
349.5,80
350.5,80
351.5,80
352.5,80
353.5,80
354.5,80
355.5,80
356.5,80
357.5,80
358.5,80
359.5,80
360.5,80
361.5,80
362.5,80
363.5,80
364.5,80
365.5,80
366.5,80
367.5,80
368.5,80
369.5,80
370.5,80
371.5,80
372.5,80
373.5,80
374.5,80
375.5,80
376.5,80
377.5,80
378.5,80
379.5,80
380.5,80
381.5,80
382.5,80
383.5,80
384.5,80
385.5,80
386.5,80
387.5,80
388.5,80
389.5,80
390.5,80
391.5,80
392.5,80
393.5,80
394.5,80
395.5,80
396.5,80
397.5,80
398.5,80
399.5,80
400.5,80
401.5,80
402.5,80
403.5,80
404.5,80
405.5,80
406.5,80
407.5,80
408.5,80
409.5,80
410.5,80
411.5,80
412.5,80
413.5,80
414.5,80
415.5,80
416.5,80
417.5,80
418.5,80
419.5,80
420.5,80
421.5,80
422.5,80
423.5,80
424.5,80
425.5,80
426.5,80
427.5,80
428.5,80
429.5,80
430.5,80
431.5,80
432.5,80
433.5,80
434.5,80
435.5,80
436.5,80
437.5,80
438.5,80
439.5,80
440.5,80
441.5,80
442.5,80
443.5,80
444.5,80
445.5,80
446.5,80
447.5,80
448.5,80
449.5,80
450.5,80
451.5,80
452.5,80
453.5,80
454.5,80
455.5,80
456.5,80
457.5,80
458.5,80
459.5,80
460.5,80
461.5,80
462.5,80
463.5,80
464.5,80
465.5,80
466.5,80
467.5,80
468.5,80
469.5,80
470.5,80
471.5,80
472.5,80
473.5,80
474.5,80
475.5,80
476.5,80
477.5,80
478.5,80
479.5,80
480.5,80
481.5,80
482.5,80
483.5,80
484.5,80
485.5,80
486.5,80
487.5,80
488.5,80
489.5,80
490.5,80
491.5,80
492.5,80
493.5,80
494.5,80
495.5,80
496.5,80
497.5,80
498.5,80
499.5,80
500.5,80
501.5,80
502.5,80
503.5,80
504.5,80
505.5,80
506.5,80
507.5,80
508.5,80
509.5,80
510.5,80
511.5,80
512.5,80
513.5,80
514.5,80
515.5,80
516.5,80
517.5,80
518.5,80
519.5,80
520.5,80
521.5,80
522.5,80
523.5,80
524.5,80
525.5,80
526.5,80
527.5,80
528.5,80
529.5,80
530.5,80
531.5,80
532.5,80
533.5,80
534.5,80
535.5,80
536.5,80
537.5,80
538.5,80
539.5,80
540.5,80
541.5,80
542.5,80
543.5,80
544.5,80
545.5,80
546.5,80
547.5,80
548.5,80
549.5,80
550.5,80
551.5,80
552.5,80
553.5,80
554.5,80
555.5,80
556.5,80
557.5,80
558.5,80
559.5,80
560.5,80
561.5,80
562.5,80
563.5,80
564.5,80
565.5,80
566.5,80
567.5,80
568.5,80
569.5,80
570.5,80
571.5,80
572.5,80
573.5,80
574.5,80
575.5,80
576.5,80
577.5,80
578.5,80
579.5,80
580.5,80
581.5,80
582.5,80
583.5,80
584.5,80
585.5,80
586.5,80
587.5,80
588.5,80
589.5,80
590.5,80
591.5,80
592.5,80
593.5,80
594.5,80
595.5,80
596.5,80
597.5,80
598.5,80
599.5,80
600.5,80
